WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1565246.48485 5182013.5713)",320200,Ilam North,1.23178205,1.23178205,-43.51400399858078,172.5700189011415,1565246.4848316086,5182013.5713,1565246.48485,5182013.5713
"POINT (1560973.4025 5178555.2846)",320300,Hornby West,0.74485755,0.74485755,-43.54493115205749,172.51690430489134,1560973.4025071273,5178555.2846,1560973.4025,5178555.2846
"POINT (1562826.67315 5179271.26435)",320400,Hornby Central,2.2702299,2.2702299,-43.53857914025815,172.53989353352742,1562826.6731629362,5179271.26435,1562826.67315,5179271.26435
"POINT (1569246.72765 5184597.7574)",320500,Northcote (Christchurch City),1.67620457,1.67620457,-43.4909111393117,172.6196560857857,1569246.7276499993,5184597.757384986,1569246.72765,5184597.7574
"POINT (1566302.48775 5182118.77165)",320600,Jellie Park,1.31125297,1.31125297,-43.51310515558326,172.5830902665668,1566302.48773154,5182118.771650001,1566302.48775,5182118.77165
"POINT (1564824.33915 5180971.7023)",320700,Ilam South,0.91177467,0.91177467,-43.52336523826052,172.56472870255095,1564824.3391580307,5180971.7023,1564824.33915,5180971.7023
"POINT (1567208.6883 5182893.1944)",320800,Bryndwr South,0.90574677,0.90574677,-43.50617253719439,172.59434831279862,1567208.68831615,5182893.194399999,1567208.6883,5182893.1944
"POINT (1568927.239 5183754.4891)",320900,Papanui East,0.82899262,0.82899262,-43.49849080520852,172.61565671530695,1568927.2389749996,5183754.489080358,1568927.239,5183754.4891
"POINT (1564276.0349 5179922.052)",321000,Sockburn North,1.23987082,1.23987082,-43.53279024667486,172.55787503650168,1564276.0348884168,5179922.052,1564276.0349,5179922.052
"POINT (1562166.068 5178032.9917)",321100,Hornby South,1.36582244,1.36582244,-43.54969526416997,172.5316309618454,1562166.068016918,5178032.9917,1562166.068,5178032.9917
"POINT (1565975.76465 5180963.9937)",321200,Ilam University,1.22716656,1.22716656,-43.52348799853366,172.57897582499663,1565975.7646484012,5180963.9936999995,1565975.76465,5180963.9937
"POINT (1573301.19265 5186024.61515)",321300,Prestons,3.9830759,3.9830759,-43.47821925966489,172.66986914285258,1573301.192650006,5186024.6151536,1573301.19265,5186024.61515
"POINT (1568338.2944 5182781.91875)",321400,Strowan,1.43506915,1.43506915,-43.507223193387816,172.6083155324969,1568338.2943995344,5182781.918749999,1568338.2944,5182781.91875
"POINT (1567456.86015 5182036.3154)",321500,Fendalton,0.92187577,0.92187577,-43.51389877918482,172.59736701361754,1567456.8601277743,5182036.315400009,1567456.86015,5182036.3154
"POINT (1573761.85285 5187048.82955)",321600,Waitikiri,1.85082227,1.85082227,-43.46901333383328,172.6756144485625,1573761.8528296957,5187048.82955,1573761.85285,5187048.82955
"POINT (1570696.6755 5184201.59845)",321700,Mairehau North,2.21664747,2.21664747,-43.494536448080225,172.63756675581453,1570696.6754806254,5184201.5984499995,1570696.6755,5184201.59845
"POINT (1565674.47125 5180457.84695)",321800,Bush Inn,0.8392385,0.8392385,-43.52803156080216,172.57521566933485,1565674.4712601446,5180457.84695,1565674.47125,5180457.84695
"POINT (1562698.7502 5177647.71915)",321900,Awatea North,1.01997911,1.01997911,-43.55319105322686,172.5381986566081,1562698.7501999994,5177647.719160796,1562698.7502,5177647.71915
"POINT (1565120.8322 5179667.73795)",322000,Upper Riccarton,0.52083977,0.52083977,-43.535120038972245,172.5683137414367,1565120.832221276,5179667.73795,1565120.8322,5179667.73795
"POINT (1570099.8736 5183354.89425)",322100,Malvern,0.99002148,0.99002148,-43.50213663541844,172.63013892949436,1570099.8736,5183354.894262794,1570099.8736,5183354.89425
"POINT (1569500.31675 5182869.111)",322200,Rutland,0.98659323,0.98659323,-43.50648644550733,172.6226953970574,1569500.3167499993,5182869.111003887,1569500.31675,5182869.111
"POINT (1564801.80655 5178476.9512)",322300,Sockburn South,2.48674577,2.48674577,-43.54582687831111,172.56428818870103,1564801.806563988,5178476.9512,1564801.80655,5178476.9512
"POINT (1567236.38315 5180853.0501)",322400,Deans Bush,1.25176701,1.25176701,-43.52454331461143,172.59456794379952,1567236.3831499997,5180853.05008352,1567236.38315,5180853.0501
"POINT (1563869.58385 5178161.1099)",322500,Wigram North,0.7677582,0.7677582,-43.54862613952898,172.5527276937445,1563869.5838626479,5178161.1099,1563869.58385,5178161.1099
"POINT (1568338.65785 5181476.0813)",322600,Holmwood,1.1295094,1.1295094,-43.51898105933542,172.60824397888135,1568338.657852665,5181476.081300004,1568338.65785,5181476.0813
"POINT (1566104.7538 5179686.8799)",322700,Wharenui,0.83895558,0.83895558,-43.534993013473105,172.5804922350536,1566104.7537800781,5179686.879899999,1566104.7538,5179686.8799
"POINT (1563538.2571 5177599.96655)",322800,Wigram West,0.45881538,0.45881538,-43.553662521586,172.54858848873982,1563538.2571049633,5177599.96655,1563538.2571,5177599.96655
"POINT (1563238.1758 5176941.6136)",322900,Awatea South,1.51152984,1.51152984,-43.559575554769005,172.54482885490665,1563238.1757922617,5176941.6136,1563238.1758,5176941.6136
"POINT (1569179.2768 5181820.27055)",323000,Merivale,1.10530207,1.10530207,-43.515917118037656,172.61866451623496,1569179.2768000006,5181820.270556318,1569179.2768,5181820.27055
"POINT (1571165.5794 5183422.05455)",323100,Mairehau South,1.38628176,1.38628176,-43.50157379727241,172.6433248899464,1571165.579410335,5183422.054549997,1571165.5794,5183422.05455
"POINT (1568272.74425 5180708.6332)",323200,Mona Vale,0.54774699,0.54774699,-43.5258884057277,172.6073836181275,1568272.744262477,5180708.633199997,1568272.74425,5180708.6332
"POINT (1566983.19535 5179784.73625)",323300,Riccarton West,0.62257937,0.62257937,-43.53415128667724,172.59137002514572,1566983.1953499978,5179784.736233801,1566983.19535,5179784.73625
"POINT (1572195.7584 5183726.60605)",323400,Shirley West,1.63066447,1.63066447,-43.49887061351833,172.65608330116333,1572195.7583999964,5183726.60603396,1572195.7584,5183726.60605
"POINT (1566312.3973 5178839.4911)",323500,Middleton,1.90189507,1.90189507,-43.54263230273844,172.5830095098279,1566312.397319714,5178839.4911,1566312.3973,5178839.4911
"POINT (1563944.89145 5177288.3556)",323600,Wigram South,0.39907152,0.39907152,-43.55648801328352,172.55360192870398,1563944.8914473085,5177288.355599999,1563944.89145,5177288.3556
"POINT (1575581.96325 5186297.25155)",323700,Queenspark,1.12074483,1.12074483,-43.47584232674759,172.69808269992348,1575581.96325,5186297.251530849,1575581.96325,5186297.25155
"POINT (1570614.05195 5182568.89385)",323800,St Albans North,0.63729003,0.63729003,-43.50923426610015,172.63645665906336,1570614.0519475527,5182568.893850001,1570614.05195,5182568.89385
"POINT (1569895.57005 5181883.82375)",323900,St Albans West,0.68131176,0.68131176,-43.515374093329875,172.6275303291406,1569895.5700500004,5181883.823738263,1569895.57005,5181883.82375
"POINT (1574868.50815 5185321.3807)",324000,Travis Wetlands,2.54934124,2.54934124,-43.48460563011991,172.68921626011644,1574868.5081401276,5185321.3807,1574868.50815,5185321.3807
"POINT (1564614.94675 5177642.30085)",324100,Wigram East,0.31144402,0.31144402,-43.553333197371074,172.56192072521753,1564614.9467500001,5177642.30083744,1564614.94675,5177642.30085
"POINT (1568314.0584 5179964.44985)",324200,Riccarton Central,0.39834807,0.39834807,-43.53259081905646,172.60785144835867,1568314.0584136546,5179964.44985,1568314.0584,5179964.44985
"POINT (1563754.4457 5175812.89855)",324300,Oaklands West,1.70047691,1.70047691,-43.56976368606631,172.5511454696026,1563754.4457100146,5175812.89855,1563754.4457,5175812.89855
"POINT (1567747.5764 5179848.01245)",324400,Riccarton South,0.54475455,0.54475455,-43.53361496457307,172.60083385865127,1567747.5764181134,5179848.01245,1567747.5764,5179848.01245
"POINT (1562780.50605 5174789.6628)",324500,Halswell West,6.36638022,6.36638022,-43.5789288028107,172.53901458623432,1562780.5060345642,5174789.6628,1562780.50605,5174789.6628
"POINT (1573164.16945 5183770.7703)",324600,Shirley East,1.69660978,1.69660978,-43.49850835243874,172.66806376472772,1573164.1694500055,5183770.770303225,1573164.16945,5183770.7703
"POINT (1564488.5069 5176938.8044)",324700,Broken Run,0.42593773,0.42593773,-43.55966143275226,172.56030934568054,1564488.5068750367,5176938.804375,1564488.5069,5176938.8044
"POINT (1570708.9381 5181690.39495)",324800,St Albans East,0.67550283,0.67550283,-43.51714808356605,172.63758317171585,1570708.9381000346,5181690.3949554525,1570708.9381,5181690.39495
"POINT (1569309.4104 5180203.6367)",324900,Hagley Park,2.18842107,2.18842107,-43.530478754135984,172.62018327425872,1569309.4104,5180203.636686967,1569309.4104,5180203.6367
"POINT (1566222.43135 5177580.988)",325000,Hillmorton,2.91663436,2.91663436,-43.553959777669284,172.58181759245699,1566222.4313507886,5177580.988,1566222.43135,5177580.988
"POINT (1576357.5055 5185884.4807)",325100,Parklands,1.8033493,1.8033493,-43.47958392185181,172.70765386453368,1576357.5055000004,5185884.4807156585,1576357.5055,5185884.4807
"POINT (1568525.3335 5179956.3171)",325200,Riccarton East,0.20811641,0.20811641,-43.532672984788555,172.61046568009704,1568525.3335000023,5179956.317091513,1568525.3335,5179956.3171
"POINT (1571465.03465 5181990.2211)",325300,Edgeware,1.01426957,1.01426957,-43.514477687308926,172.6469538784086,1571465.0346500417,5181990.221095593,1571465.03465,5181990.2211
"POINT (1564934.18565 5176437.57435)",325400,Aidanfield,1.67829745,1.67829745,-43.56419556798147,172.56579501362575,1564934.1856468036,5176437.57435,1564934.18565,5176437.57435
"POINT (1567968.3038 5178943.60605)",325500,Tower Junction,1.07287164,1.07287164,-43.541767766969684,172.6035122309731,1567968.3038000008,5178943.606029972,1567968.3038,5178943.60605
"POINT (1574558.09025 5184067.93285)",325600,Burwood,1.20976504,1.20976504,-43.49588140244215,172.68531900328722,1574558.0902374014,5184067.9328499995,1574558.09025,5184067.93285
"POINT (1570202.3652 5180356.5603)",325700,Christchurch Central-West,0.69482578,0.69482578,-43.529137995353594,172.63124235193803,1570202.3652000278,5180356.560309738,1570202.3652,5180356.5603
"POINT (1570822.33565 5180885.7907)",325800,Christchurch Central-North,0.77759649,0.77759649,-43.524397250167674,172.6389430062979,1570822.335643777,5180885.790700001,1570822.33565,5180885.7907
"POINT (1572475.4097 5182177.71755)",325900,Richmond North (Christchurch City),1.16647674,1.16647674,-43.51282736154389,172.65946391845165,1572475.4096867128,5182177.717550004,1572475.4097,5182177.71755
"POINT (1577274.55975 5185670.94705)",326000,Waimairi Beach,0.5812741,0.5812741,-43.48153505560759,172.7189844518718,1577274.5597499947,5185670.947055601,1577274.55975,5185670.94705
"POINT (1568638.69045 5178634.81155)",326100,Addington West,0.55813508,0.55813508,-43.54457663456788,172.61179223457478,1568638.690433312,5178634.811549987,1568638.69045,5178634.81155
"POINT (1575290.7086 5183731.75105)",326200,Otakaro-Avon River Corridor,6.13238653,6.13238653,-43.498933020993185,172.69436507618664,1575290.7085999998,5183731.751064224,1575290.7086,5183731.75105
"POINT (1564626.8417 5175270.8406)",326300,Oaklands East,1.30062237,1.30062237,-43.57468623728091,172.56191327934056,1564626.8416999995,5175270.840591161,1564626.8417,5175270.8406
"POINT (1569429.2776 5178918.19895)",326400,Addington North,0.43431408,0.43431408,-43.54205781349194,172.6215943103554,1569429.2775847558,5178918.198950006,1569429.2776,5178918.19895
"POINT (1573436.5595 5182325.21845)",326500,Dallington,0.84120136,0.84120136,-43.51153404096249,172.6713623391802,1573436.5594874355,5182325.2184500005,1573436.5595,5182325.21845
"POINT (1570519.99475 5180096.405)",326600,Christchurch Central,0.71393734,0.71393734,-43.53149306161197,172.63515894613855,1570519.9947500252,5180096.405010709,1570519.99475,5180096.405
"POINT (1566932.52015 5176794.2361)",326700,Hoon Hay West,1.07523139,1.07523139,-43.56107549203247,172.59056064369997,1566932.5201499998,5176794.236091336,1566932.52015,5176794.2361
"POINT (1572316.2703 5181224.77145)",326800,Richmond South (Christchurch City),0.80309275,0.80309275,-43.521401914699474,172.6574465339181,1572316.2703000307,5181224.77142881,1572316.2703,5181224.77145
"POINT (1568076.09755 5177697.7788)",326900,Spreydon West,1.02698731,1.02698731,-43.55298982826853,172.60477318292277,1568076.0975253214,5177697.7787999995,1568076.09755,5177697.7788
"POINT (1571320.8041 5180421.6848)",327000,Christchurch Central-East,0.71344527,0.71344527,-43.528595410995585,172.64508665278663,1571320.804122738,5180421.684800007,1571320.8041,5180421.6848
"POINT (1571447.9759 5179595.2322)",327100,Christchurch Central-South,1.250479,1.250479,-43.53604172889677,172.64661696312666,1571447.975879157,5179595.232199993,1571447.9759,5179595.2322
"POINT (1576894.5725 5184521.90695)",327200,North Beach,1.98904153,1.98904153,-43.49186960923451,172.71423693929285,1576894.5725214768,5184521.906949999,1576894.5725,5184521.90695
"POINT (1565975.61255 5175453.6353)",327300,Halswell North,2.60853723,2.60853723,-43.573103150826384,172.5786284533103,1565975.6125500002,5175453.635319006,1565975.61255,5175453.6353
"POINT (1569512.7458 5178587.9649)",327400,Addington East,0.56803048,0.56803048,-43.54503466749732,172.62260891316305,1569512.7457936613,5178587.964899998,1569512.7458,5178587.9649
"POINT (1575017.76095 5182591.67745)",327500,Avondale (Christchurch City),1.26093166,1.26093166,-43.50918935548238,172.69093660641101,1575017.7609378956,5182591.677449999,1575017.76095,5182591.67745
"POINT (1569436.0624 5177716.948)",327600,Spreydon North,1.21379293,1.21379293,-43.55287418961139,172.62161063772805,1569436.062392762,5177716.948,1569436.0624,5177716.948
"POINT (1567696.70375 5176478.6167)",327700,Hoon Hay East,1.82287179,1.82287179,-43.56395081655745,172.6000036834581,1567696.703750001,5176478.616713455,1567696.70375,5176478.6167
"POINT (1573953.2343 5181234.57595)",327800,Avonside,0.81030652,0.81030652,-43.52137252344318,172.67770217538512,1573953.2343173083,5181234.57595,1573953.2343,5181234.57595
"POINT (1572405.25045 5180363.4106)",327900,Linwood West,1.07760146,1.07760146,-43.529160987358864,172.65850379024232,1572405.2504396006,5180363.4105999945,1572405.25045,5180363.4106
"POINT (1565281.07095 5173672.2715)",328000,Halswell South,1.7808656,1.7808656,-43.58911038028316,172.56991304957774,1565281.0709611136,5173672.2715,1565281.07095,5173672.2715
"POINT (1570704.61665 5178740.7975)",328100,Sydenham Central,1.21275693,1.21275693,-43.543706301557606,172.63737061881307,1570704.616645227,5178740.797500004,1570704.61665,5178740.7975
"POINT (1568733.17195 5177081.62435)",328200,Spreydon South,0.72391644,0.72391644,-43.55856551763799,172.61287224835868,1568733.1719499982,5177081.624344865,1568733.17195,5177081.62435
"POINT (1577146.3181 5183460.9733)",328300,Rawhiti,1.93513277,1.93513277,-43.50143020256314,172.7173058765187,1577146.3180801515,5183460.973300001,1577146.3181,5183460.9733
"POINT (1574950.14725 5181490.0169)",328400,Wainoni,1.50391215,1.50391215,-43.51910660415713,172.69004938339577,1574950.1472497915,5181490.016899997,1574950.14725,5181490.0169
"POINT (1573537.9499 5180346.42155)",328500,Linwood North,0.8574418,0.8574418,-43.52935496600346,172.67252034761376,1573537.949920474,5180346.42155,1573537.9499,5180346.42155
"POINT (1576189.54425 5182417.78645)",328600,Aranui,1.4164159,1.4164159,-43.51079336357814,172.7054253103652,1576189.544243149,5182417.7864500005,1576189.54425,5182417.78645
"POINT (1570237.6327 5178028.65275)",328700,Sydenham West,0.48794081,0.48794081,-43.550100001783676,172.63155117646653,1570237.6327000046,5178028.6527336035,1570237.6327,5178028.65275
"POINT (1572041.34335 5179065.5478)",328800,Lancaster Park,1.11557727,1.11557727,-43.54083350966826,172.65393355195388,1572041.3433749522,5179065.547774484,1572041.34335,5179065.5478
"POINT (1572904.0804 5179417.1471)",328900,Phillipstown,0.9334353,0.9334353,-43.53769950317379,172.6646296963855,1572904.0804000134,5179417.147094734,1572904.0804,5179417.1471
"POINT (1566680.11145 5172538.55525)",329000,Kennedys Bush,12.00591024,12.00591024,-43.59938215100328,172.58717368711106,1566680.1114634355,5172538.55525,1566680.11145,5172538.55525
"POINT (1569996.76605 5176977.46345)",329100,Somerfield East,1.22917182,1.22917182,-43.55955528776758,172.62851124585777,1569996.7660499997,5176977.463430384,1569996.76605,5176977.46345
"POINT (1569347.9563 5176256.0391)",329200,Somerfield West,1.18118116,1.18118116,-43.56602461090174,172.6204373203513,1569347.9563228455,5176256.039100001,1569347.9563,5176256.0391
"POINT (1574379.1698 5180303.7713)",329300,Linwood East,0.91216529,0.91216529,-43.529768336876614,172.68292864703682,1574379.1697999998,5180303.7712936755,1574379.1698,5180303.7713
"POINT (1571209.3329 5178027.35175)",329400,Sydenham North,0.48328896,0.48328896,-43.55014984841715,172.64358021983506,1571209.3329000021,5178027.351739384,1571209.3329,5178027.35175
"POINT (1568657.8171 5175610.42895)",329500,Hoon Hay South,0.79560727,0.79560727,-43.57180898435893,172.6118542255915,1568657.8171000006,5175610.428929474,1568657.8171,5175610.42895
"POINT (1572545.01285 5178781.78735)",329600,Charleston (Christchurch City),0.36094657,0.36094657,-43.54340720985391,172.6601534073429,1572545.0128292306,5178781.787325,1572545.01285,5178781.78735
"POINT (1571019.6405 5177577.02585)",329700,Sydenham South,0.55360982,0.55360982,-43.55419725660782,172.641207876417,1571019.640492618,5177577.025850003,1571019.6405,5177577.02585
"POINT (1576134.7623 5181405.66535)",329800,Bexley,0.8988086,0.8988086,-43.519904912320186,172.70470314048586,1576134.7622901085,5181405.665349999,1576134.7623,5181405.66535
"POINT (1571976.1104 5178133.25115)",329900,Waltham,0.5882026,0.5882026,-43.54922552141492,172.6530779894495,1571976.1103831623,5178133.251149999,1571976.1104,5178133.25115
"POINT (1568429.5503 5174273.74075)",330000,Westmorland,5.55762522,5.55762522,-43.58383484928709,172.6089495219252,1568429.5503000002,5174273.740738453,1568429.5503,5174273.74075
"POINT (1573797.4097 5179117.07965)",330100,Woolston North,1.29547609,1.29547609,-43.54043323595152,172.67567190929856,1573797.4096934274,5179117.07965,1573797.4097,5179117.07965
"POINT (1578140.92065 5182147.2002)",330200,New Brighton,1.76101132,1.76101132,-43.51328941837745,172.7295559060156,1578140.9206499993,5182147.2001806935,1578140.92065,5182147.2002
"POINT (1570017.55575 5175042.28195)",330300,Cashmere West,2.38126637,2.38126637,-43.57698050395971,172.62866162202158,1570017.5557500059,5175042.281972963,1570017.55575,5175042.28195
"POINT (1574861.6422 5179529.3101)",330400,Bromley South,1.24298994,1.24298994,-43.53675807639014,172.68886356302673,1574861.6422,5179529.310101115,1574861.6422,5179529.3101
"POINT (1573226.6041 5178293.0806)",330500,Ensors,0.87364461,0.87364461,-43.54783232947988,172.66856611279863,1573226.6040790412,5178293.0806,1573226.6041,5178293.0806
"POINT (1571126.51945 5176459.5193)",330600,Beckenham,0.87659434,0.87659434,-43.564263465385416,172.642471576728,1571126.519450008,5176459.519295615,1571126.51945,5176459.5193
"POINT (1576283.58875 5179610.94905)",330700,Bromley North,6.22879283,6.22879283,-43.53606952652559,172.70646626951333,1576283.5887499996,5179610.9490571115,1576283.58875,5179610.94905
"POINT (1572050.6956 5177246.08595)",330800,St Martins,1.04566736,1.04566736,-43.55721640092106,172.65395559753813,1572050.6956000002,5177246.08594116,1572050.6956,5177246.08595
"POINT (1572727.06145 5177372.0487)",330900,Opawa,0.81403259,0.81403259,-43.55610726444206,172.66233596980746,1572727.06145,5177372.048688456,1572727.06145,5177372.0487
"POINT (1573949.6617 5177896.48525)",331000,Woolston West,0.51495272,0.51495272,-43.55142890194104,172.6774978244315,1573949.66168939,5177896.48525,1573949.6617,5177896.48525
"POINT (1574729.44695 5178155.06)",331100,Woolston East,1.2754992,1.2754992,-43.5491274951806,172.68716343416605,1574729.4469499998,5178155.060002662,1574729.44695,5178155.06
"POINT (1571811.81285 5175935.79105)",331200,Huntsbury,1.36516963,1.36516963,-43.569005350147016,172.65092989578505,1571811.812849986,5175935.791028152,1571811.81285,5175935.79105
"POINT (1570895.37465 5174884.783)",331300,Cashmere East,2.33083863,2.33083863,-43.57843341945368,172.63952490443617,1570895.374671666,5174884.783,1570895.37465,5174884.783
"POINT (1573359.21465 5176899.81905)",331400,Hillsborough (Christchurch City),1.64399452,1.64399452,-43.56038209486985,172.67013928317274,1573359.2146499997,5176899.819037184,1573359.21465,5176899.81905
"POINT (1574491.21745 5176800.6669)",331500,Woolston South,2.40401821,2.40401821,-43.56131444654139,172.6841506304022,1574491.2174362494,5176800.666900028,1574491.21745,5176800.6669
"POINT (1572826.2605 5172974.4393)",331600,Port Hills,44.48171644,44.48171644,-43.59570706966963,172.6633436035875,1572826.26049148,5172974.439300001,1572826.2605,5172974.4393
"POINT (1578924.82445 5180149.87935)",331700,South New Brighton,2.76495818,2.76495818,-43.531296166690574,172.73917692592804,1578924.82445,5180149.879336908,1578924.82445,5180149.87935
"POINT (1575815.83675 5176923.9498)",331800,Brookhaven-Ferrymead,2.67254053,2.67254053,-43.560248530876144,172.70055731833202,1575815.8367500002,5176923.9497921225,1575815.83675,5176923.9498
"POINT (1576740.0986 5175011.4769)",331900,Heathcote Valley,4.18072939,4.18072939,-43.57749798507984,172.71191910846957,1576740.0985890655,5175011.4769,1576740.0986,5175011.4769
"POINT (1577392.485 5176312.84375)",332000,Mount Pleasant,2.47292732,2.47292732,-43.56580044830885,172.72005329498722,1577392.4850249996,5176312.843770624,1577392.485,5176312.84375
"POINT (1578364.2347 5176456.64605)",332100,Redcliffs,1.85691569,1.85691569,-43.56453446895449,172.7320919845331,1578364.2346999983,5176456.646041129,1578364.2347,5176456.64605
"POINT (1571690.07075 5169709.59535)",332200,Governors Bay,3.21975959,3.21975959,-43.62506126710398,172.64909669891875,1571690.0707500011,5169709.59534391,1571690.07075,5169709.59535
"POINT (1592624.0383 5167463.37195)",332300,Inlets other Christchurch City,0,36.58700965,-43.64578842107983,172.90854304866644,1592624.0382999997,5167463.371946011,1592624.0383,5167463.37195
"POINT (1579509.7855 5175551.06005)",332400,Clifton Hill,2.56194216,2.56194216,-43.57272081809931,172.7462425641964,1579509.785505936,5175551.0600499995,1579509.7855,5175551.06005
"POINT (1576913.00645 5172233.58545)",332500,Lyttelton,4.45376131,4.45376131,-43.60251562318415,172.71394216245915,1576913.006428548,5172233.58545,1576913.00645,5172233.58545
"POINT (1573158.84245 5169460.90615)",332600,Inlet Port Lyttelton,0,42.65055545,-43.62735488356907,172.66728955330274,1573158.8424614137,5169460.90615,1573158.84245,5169460.90615
"POINT (1581203.6564 5175164.2235)",332700,Sumner,2.63994355,2.63994355,-43.57624857173006,172.7672064135446,1581203.656406678,5175164.2235,1581203.6564,5175164.2235
"POINT (1576110.2027 5165891.81615)",332800,Teddington,46.15547118,46.15547118,-43.6595914201223,172.7037148308968,1576110.202696608,5165891.81615,1576110.2027,5165891.81615
"POINT (1577844.9343 5169126.8104)",332900,Diamond Harbour,4.06451978,4.06451978,-43.63051737467066,172.72536173446312,1577844.9342999994,5169126.81039306,1577844.9343,5169126.8104
"POINT (1562246.47715 5149310.64595)",333000,Inland water Lake Ellesmere/Te Waihora South,0,63.30783375,-43.80830718519687,172.53061464862395,1562246.477133552,5149310.64595,1562246.47715,5149310.64595
"POINT (1580777.63535 5151650.6752)",333100,Banks Peninsula South,371.90876014,377.85763862,-43.78795215533541,172.7610915088009,1580777.6353708482,5151650.6752,1580777.63535,5151650.6752
"POINT (1594461.86715 5164129.94335)",333200,Eastern Bays-Banks Peninsula,368.22831163,368.22831163,-43.67581870458307,172.9312966516614,1594461.8671499963,5164129.943362937,1594461.86715,5164129.94335
"POINT (1596239.1723 5145706.34535)",333300,Akaroa Harbour,162.25415912,162.25415912,-43.84171384998083,172.95321594246582,1596239.1723000002,5145706.345341253,1596239.1723,5145706.34535
"POINT (1595218.4511 5150521.1458)",333400,Inlet Akaroa Harbour,0,44.26434418,-43.79835649611837,172.94056137245573,1595218.4510999997,5150521.145807634,1595218.4511,5150521.1458
"POINT (1597717.28995 5149587.3446)",333500,Akaroa,2.03033969,2.03033969,-43.80677620840086,172.9716200309581,1597717.2899514863,5149587.3445999995,1597717.28995,5149587.3446
"POINT (1488948.0574 5230596.0397)",333600,Craigieburn,3407.42882008,3444.16017829,-43.06921637632515,171.63601594487218,1488948.0573961618,5230596.0397,1488948.0574,5230596.0397
"POINT (1506677.84265 5201968.22465)",333700,Torlesse,414.2003312,414.2003312,-43.32933968142563,171.8488977915381,1506677.8426445452,5201968.224649999,1506677.84265,5201968.22465
"POINT (1499763.4406 5185734.58475)",333800,Glenroy-Hororata,644.35235632,644.35235632,-43.47459055587154,171.76065365604995,1499763.4406240117,5185734.58475,1499763.4406,5185734.58475
"POINT (1519875.12135 5185306.8139)",333900,Glentunnel,159.68294866,159.68294866,-43.48086647078079,172.00921471347516,1519875.1213530423,5185306.8138999995,1519875.12135,5185306.8139
"POINT (1527152.6411 5183922.47645)",334000,Darfield,15.14334168,15.14334168,-43.494074251615466,172.0990082491744,1527152.6411143085,5183922.47645,1527152.6411,5183922.47645
"POINT (1535284.9442 5186063.6696)",334100,Kirwee,97.18899939,97.18899939,-43.47554443398045,172.19983456609373,1535284.9441981525,5186063.669600001,1535284.9442,5186063.6696
"POINT (1524349.7497 5165014.253)",334200,Bankside,359.56369825,359.56369825,-43.66402600922098,172.06170600334983,1524349.7496992976,5165014.2530000005,1524349.7497,5165014.253
"POINT (1530050.653 5175658.16945)",334300,Charing Cross,168.67829573,168.67829573,-43.568756438673624,172.13378306883305,1530050.6530117053,5175658.16945,1530050.653,5175658.16945
"POINT (1547516.9537 5184209.3561)",334400,Halkett,86.01209235,86.01209235,-43.49319850809251,172.3508871136333,1547516.9537088089,5184209.356100002,1547516.9537,5184209.3561
"POINT (1542800.5976 5174711.56325)",334500,Newtons Road,153.13874701,153.13874701,-43.57836640539645,172.29155875010701,1542800.597621757,5174711.56325,1542800.5976,5174711.56325
"POINT (1548586.48355 5180819.7737)",334600,West Melton,5.31938768,5.31938768,-43.523791723157565,172.36379382562123,1548586.4835499953,5180819.773719902,1548586.48355,5180819.7737
"POINT (1543756.15585 5170635.11375)",334700,Burnham Camp,1.49394208,1.49394208,-43.61514136077613,172.30296937153534,1543756.1558305658,5170635.11375,1543756.15585,5170635.11375
"POINT (1549333.17255 5174227.05475)",334800,Rolleston Izone,2.4331473,2.4331473,-43.58320146215239,172.37241733542038,1549333.1725506254,5174227.054749999,1549333.17255,5174227.05475
"POINT (1548432.7147 5172269.10945)",334900,Rolleston North West,1.50658248,1.50658248,-43.600768239585044,172.3610780559223,1548432.714693836,5172269.109449999,1548432.7147,5172269.10945
"POINT (1551558.0707 5164264.39105)",335000,Springston,119.1198356,119.1198356,-43.67304928060753,172.39908144369986,1551558.0707095498,5164264.39105,1551558.0707,5164264.39105
"POINT (1549821.62675 5172381.5876)",335100,Rolleston Central,1.60115418,1.60115418,-43.59985040722291,172.37829618124542,1549821.6267616185,5172381.5876,1549821.62675,5172381.5876
"POINT (1551098.09055 5173361.7296)",335200,Rolleston North East,2.85581157,2.85581157,-43.59111046526158,172.394199064956,1551098.0905482736,5173361.7296,1551098.09055,5173361.7296
"POINT (1549421.11415 5170500.44915)",335300,Rolleston South West,3.59540086,3.59540086,-43.61676031358086,172.3731583015227,1549421.1141500003,5170500.449131105,1549421.11415,5170500.44915
"POINT (1536389.6914 5150612.7946)",335400,Southbridge,361.56215108,361.56215108,-43.79481166485756,172.20931882478152,1536389.6913999997,5150612.794593817,1536389.6914,5150612.7946
"POINT (1552104.3082 5171078.55235)",335500,Rolleston South East,10.08256188,10.08256188,-43.611732779116764,172.40646144609198,1552104.3081939104,5171078.55235,1552104.3082,5171078.55235
"POINT (1556554.58275 5172322.02845)",335600,Trents,49.95590515,49.95590515,-43.60080986949098,172.46170798248096,1556554.5827499996,5172322.028460338,1556554.58275,5172322.02845
